Sept. 5, 2019   16:21:48
-0.067, 1.439e-6
-0.069, 1.445e-6
-0.071, 1.449e-6
-0.073, 1.454e-6
-0.075, 1.459e-6
-0.077, 1.465e-6
-0.079, 1.469e-6
-0.081, 1.475e-6
-0.083, 1.481e-6
-0.085, 1.486e-6
-0.087, 1.492e-6
-0.089, 1.498e-6
-0.091, 1.503e-6
-0.093, 1.508e-6
-0.095, 1.515e-6
-0.097, 1.521e-6
-0.099, 1.527e-6
-0.101, 1.533e-6
-0.103, 1.539e-6
-0.105, 1.546e-6
-0.107, 1.551e-6
-0.109, 1.558e-6
-0.111, 1.565e-6
-0.113, 1.571e-6
-0.115, 1.577e-6
-0.117, 1.583e-6
-0.119, 1.592e-6
-0.121, 1.599e-6
-0.123, 1.606e-6
-0.125, 1.614e-6
-0.127, 1.621e-6
-0.129, 1.629e-6
-0.131, 1.638e-6
-0.133, 1.646e-6
-0.135, 1.655e-6
-0.137, 1.662e-6
-0.139, 1.671e-6
-0.141, 1.678e-6
-0.143, 1.688e-6
-0.145, 1.697e-6
-0.147, 1.705e-6
-0.149, 1.714e-6
-0.151, 1.724e-6
-0.153, 1.734e-6
-0.155, 1.743e-6
-0.157, 1.754e-6
-0.159, 1.765e-6
-0.161, 1.777e-6
-0.163, 1.786e-6
-0.165, 1.799e-6
-0.167, 1.809e-6
-0.169, 1.822e-6
-0.171, 1.833e-6
-0.173, 1.846e-6
-0.175, 1.859e-6
-0.177, 1.872e-6
-0.179, 1.886e-6
-0.181, 1.899e-6
-0.183, 1.913e-6
-0.185, 1.929e-6
-0.187, 1.943e-6
-0.189, 1.958e-6
-0.191, 1.974e-6
-0.193, 1.990e-6
-0.195, 2.006e-6
-0.197, 2.023e-6
-0.199, 2.041e-6
