Sept. 5, 2019   16:16:23
-0.067, 5.497e-7
-0.069, 5.529e-7
-0.071, 5.564e-7
-0.073, 5.598e-7
-0.075, 5.638e-7
-0.077, 5.670e-7
-0.079, 5.709e-7
-0.081, 5.745e-7
-0.083, 5.779e-7
-0.085, 5.817e-7
-0.087, 5.855e-7
-0.089, 5.897e-7
-0.091, 5.935e-7
-0.093, 5.973e-7
-0.095, 6.018e-7
-0.097, 6.056e-7
-0.099, 6.094e-7
-0.101, 6.143e-7
-0.103, 6.192e-7
-0.105, 6.238e-7
-0.107, 6.285e-7
-0.109, 6.349e-7
-0.111, 6.413e-7
-0.113, 6.446e-7
-0.115, 6.481e-7
-0.117, 6.527e-7
-0.119, 6.585e-7
-0.121, 6.632e-7
-0.123, 6.689e-7
-0.125, 6.752e-7
-0.127, 6.811e-7
-0.129, 6.868e-7
-0.131, 6.932e-7
-0.133, 6.994e-7
-0.135, 7.060e-7
-0.137, 7.131e-7
-0.139, 7.195e-7
-0.141, 7.264e-7
-0.143, 7.333e-7
-0.145, 7.405e-7
-0.147, 7.487e-7
-0.149, 7.561e-7
-0.151, 7.629e-7
-0.153, 7.708e-7
-0.155, 7.792e-7
-0.157, 7.864e-7
-0.159, 7.948e-7
-0.161, 8.037e-7
-0.163, 8.126e-7
-0.165, 8.213e-7
-0.167, 8.297e-7
-0.169, 8.390e-7
-0.171, 8.495e-7
-0.173, 8.589e-7
-0.175, 8.685e-7
-0.177, 8.785e-7
-0.179, 8.886e-7
-0.181, 8.996e-7
-0.183, 9.096e-7
-0.185, 9.208e-7
-0.187, 9.319e-7
-0.189, 9.435e-7
-0.191, 9.561e-7
-0.193, 9.679e-7
-0.195, 9.798e-7
-0.197, 9.920e-7
-0.199, 1.005e-6
