Sept. 5, 2019   16:25:58
-0.067, 4.128e-6
-0.069, 4.152e-6
-0.071, 4.155e-6
-0.073, 4.170e-6
-0.075, 4.175e-6
-0.077, 4.193e-6
-0.079, 4.200e-6
-0.081, 4.215e-6
-0.083, 4.222e-6
-0.085, 4.239e-6
-0.087, 4.248e-6
-0.089, 4.261e-6
-0.091, 4.265e-6
-0.093, 4.285e-6
-0.095, 4.295e-6
-0.097, 4.310e-6
-0.099, 4.317e-6
-0.101, 4.336e-6
-0.103, 4.342e-6
-0.105, 4.360e-6
-0.107, 4.367e-6
-0.109, 4.387e-6
-0.111, 4.393e-6
-0.113, 4.410e-6
-0.115, 4.415e-6
-0.117, 4.435e-6
-0.119, 4.448e-6
-0.121, 4.468e-6
-0.123, 4.473e-6
-0.125, 4.494e-6
-0.127, 4.505e-6
-0.129, 4.518e-6
-0.131, 4.527e-6
-0.133, 4.549e-6
-0.135, 4.560e-6
-0.137, 4.575e-6
-0.139, 4.586e-6
-0.141, 4.605e-6
-0.143, 4.617e-6
-0.145, 4.638e-6
-0.147, 4.646e-6
-0.149, 4.671e-6
-0.151, 4.681e-6
-0.153, 4.707e-6
-0.155, 4.711e-6
-0.157, 4.736e-6
-0.159, 4.753e-6
-0.161, 4.773e-6
-0.163, 4.788e-6
-0.165, 4.816e-6
-0.167, 4.824e-6
-0.169, 4.850e-6
-0.171, 4.862e-6
-0.173, 4.888e-6
-0.175, 4.907e-6
-0.177, 4.932e-6
-0.179, 4.942e-6
-0.181, 4.972e-6
-0.183, 4.992e-6
-0.185, 5.019e-6
-0.187, 5.035e-6
-0.189, 5.067e-6
-0.191, 5.086e-6
-0.193, 5.112e-6
-0.195, 5.133e-6
-0.197, 5.165e-6
-0.199, 5.190e-6
